2	33113527
2	33423237
2	33743124
2	34025844
2	34449321
2	34473765
2	34663831
2	34723385
2	34837646
2	34970027
2	35047597
2	35050494
2	35223140
2	35228091
2	35245190
2	35648652
2	35850217
3	981431
3	2198091
3	3724418
3	3758521
3	4439362
3	5033823
3	5173645
3	5417798
3	5785824
3	6633698
3	7151544
3	7345985
3	7365882
3	8687744
3	8748449
3	9158258
3	9178620
3	9570908
3	9897766
3	10456376
3	10559972
3	10572524
3	11559570
3	11806928
3	11854267
3	13014108
3	13097111
3	14273825
3	14525210
3	14758869
3	14796445
3	14861967
3	16627232
3	17919992
3	18292853
3	19146522
3	20078914
3	20955006
3	21697499
3	21743959
3	22228161
3	22451600
3	22547100
3	22702315
3	23354868
3	23577820
3	23813285
3	24469184
3	24871122
3	25519149
3	25916153
3	26719486
3	27141842
3	27774458
3	28529539
3	28822642
3	29111123
3	29231081
3	29281533
3	29716518
3	30336759
3	30603087
3	32022827
3	32437046
3	34166001
3	34389235
3	35600174
3	35657697
3	36154808
4	176410
4	388756
4	408614
4	467400
4	609035
4	964609
4	1005822
4	1048371
4	1073234
4	1153085
4	1358751
4	2026512
4	2464809
4	2474345
4	2480768
4	2489384
4	2523424
4	3587827
4	3588579
4	3707547
4	4351169
4	5138709
4	5158721
4	5505432
4	5584065
4	5723344
4	5936371
4	6459096
4	8463113
4	9377881
4	11084833
4	11794558
4	12703430
4	13006730
4	13010178
4	13963801
4	14134477
4	14674407
4	16194382
4	16284961
4	16289935
4	18585703
4	19058557
4	19265010
4	19488162
4	19574649
4	19591807
4	19741579
4	20216584
4	20442422
4	20479260
4	20518497
4	20541799
4	20711602
4	20714868
4	20718351
4	21309718
4	21333239
4	21350199
4	21357032
4	21380570
4	21844983
4	22000406
4	22224795
4	22712352
4	22853500
4	23196821
4	23346246
4	23484970
4	24170392
4	26276698
4	28855873
4	30984357
4	31006167
4	31380801
4	31389177
4	31410708
4	31420772
4	31707438
4	31744087
4	31779189
4	31800087
4	31908496
4	32023060
4	32253370
4	32464044
4	33494660
4	33690602
4	35184540
5	153647
5	208796
5	346575
5	468078
5	711638
5	881653
5	967227
5	991937
5	1161309
5	1163736
5	1459532
5	1541321
5	1703425
5	1861167
5	1988793
5	2047340
5	2061014
5	2090021
5	5466400
5	5603682
5	5614320
5	6409772
5	7078126
5	7217529
5	7471470
5	7998745
5	8016104
5	8137908
5	8261505
5	8261521
5	8497476
5	9054245
5	9187265
5	9464416
5	9654026
5	10728076
5	12362979
5	13184479
5	13765452
5	14367018
5	14456050
5	14837464
5	15051552
5	15180527
5	15708113
5	15784364
5	16208757
5	17038740
5	18473164
5	18925107
5	19708034
5	19750028
5	21365307
5	22059351
5	23395000
5	23558126
5	23627096
5	23741426
5	23824802
5	23884563
5	25488046
5	27294025
5	27900740
5	27928651
5	27984715
5	28027911
5	28090496
5	28339824
5	28558767
5	28738469
5	28873086
5	28923369
5	29191974
5	29305422
5	29624850
6	376583
6	570993
6	818665
6	860788
6	1436119
6	1441211
6	1484929
6	1525271
6	1707711
6	1953519
6	3139689
6	3271883
6	4448658
6	4676550
6	4722333
6	4725662
6	4772585
6	6027056
6	6576494
6	6624561
6	6672205
6	6679726
6	6814302
6	6834096
6	6994367
6	6995169
6	7108941
6	7658481
6	7717187
6	8016656
6	8171213
6	8372127
6	8374324
6	9850236
6	10028912
6	10096141
6	10096622
6	10101101
6	10102626
6	10131789
6	10199430
6	10276428
6	10892579
6	12017347
6	12070788
6	12260211
6	13295711
6	13376221
6	13949107
6	13970760
6	14833945
6	16731714
6	16927278
6	20802822
6	22054942
6	23177029
6	23365001
6	23955818
6	24692367
6	26240700
6	26626115
6	26837424
6	26950111
6	27342569
6	27839184
6	27929085
6	28026560
6	28488794
6	28580783
6	28593697
6	29240554
6	29615307
6	30836403
6	31003736
6	31104572
6	31198903
7	353925
7	522408
7	660203
7	751949
7	788026
7	1311753
7	2738740
7	3787144
7	4973603
7	5100431
7	5514430
7	6912509
7	7554275
7	7732148
7	7997768
7	11617623
7	11875651
7	12871903
7	13355882
7	14523054
7	14637411
7	15423444
7	17283749
7	17487582
7	18208607
7	19631338
7	20401436
7	20497896
7	20539919
7	20590133
7	20956425
7	21135582
7	21229617
7	21238883
7	21295930
7	21834483
7	21872845
7	22056376
7	22209297
7	22894470
7	23097091
7	24104892
7	24379647
7	25427761
7	25630023
7	25692614
7	26334742
7	26626737
7	26713703
7	27930800
7	28383819
7	28390085
7	28734068
8	137978
8	266718
8	346322
8	484901
8	540546
8	654163
8	672835
8	905719
8	1576440
8	1639119
8	2204758
8	2208785
8	2380713
8	2856976
8	3280610
8	3302435
8	3317965
8	3329024
8	5240512
8	5250750
8	5699134
8	5701722
8	5754901
8	5855901
8	5967659
8	6014279
8	6061167
8	6078039
8	7762067
8	7911292
8	7994176
8	8339755
8	8482213
8	9048877
8	9071170
8	9207002
8	9315287
8	9875738
8	10143389
8	10347928
8	10823146
8	10911486
8	15174288
8	15621307
8	16593011
8	17622027
8	17625609
8	17706006
8	17887060
8	17909774
8	18152896
8	18172782
8	18245390
8	18548123
8	18571126
8	18954994
8	19497046
8	19575283
8	19648747
8	19679854
8	19693306
8	19882623
8	20530700
8	20719235
8	20996576
8	21330613
8	22997989
8	24659684
8	25682618
8	26076214
8	26144377
8	26400051
8	26494221
8	26602975
8	26744918
8	26880847
8	26951373
8	27150763
8	27380520
8	27393741
8	27690224
9	410683
9	496804
9	1141199
9	1168395
9	1825049
9	2081242
9	2607464
9	4170613
9	5876765
9	6086924
9	6443003
9	6945083
9	7009375
9	7750222
9	8572106
9	8594313
9	9125789
9	9579310
9	9834576
9	9963835
9	10486075
9	10526160
9	10754344
9	10797755
9	11427675
9	11707475
9	12143280
9	13780381
9	13875630
9	15556006
9	15610055
9	16181265
9	16468573
9	16985398
9	18160631
9	18887586
9	18915087
9	18938537
9	19811259
9	20249643
9	21567353
9	21803041
9	22250926
10	292683
10	1100297
10	1362333
10	1474647
10	1765555
10	1789403
10	2186281
10	2427920
10	2460178
10	2511586
10	2717568
10	3050130
10	3539038
10	3826741
10	3978728
10	3986187
10	4035141
10	4255937
10	4332381
10	4794042
10	4798077
10	4835530
10	5487449
10	6092532
10	6262910
10	6373709
10	7243779
10	8404049
10	9072489
10	9177310
10	9185758
10	9959870
10	10012549
10	11119799
10	11173496
10	11196376
10	11224530
10	11318388
10	11698744
10	12014948
10	12736188
10	13338380
10	13426423
10	14917716
10	16061202
10	16505106
10	16513894
10	16565391
10	17349295
10	17579284
10	17694812
10	18081363
10	18217797
10	18299597
10	18384112
10	19144369
10	19856568
10	22136146
10	22388667
10	22753981
10	22765733
11	526412
11	1347114
11	1610956
11	1875323
11	2357290
11	2674631
11	3034578
11	3904416
11	3911781
11	3994383
11	4089143
11	4165392
11	5590880
11	5646228
11	5671141
11	6242035
11	6328394
11	6339789
11	6340048
11	6378570
11	6410083
11	6542202
11	7329211
11	7527633
11	7653180
11	7677404
11	7901174
11	8463122
11	8557398
11	8967821
11	9009128
11	10115775
11	10628235
11	10880613
11	11110802
11	11182468
11	11323487
11	13280137
11	13736704
11	13791924
11	14332064
11	14800888
11	14840292
11	14958567
11	15662100
11	16102263
11	16508804
11	17055731
11	17281492
11	17294426
11	17434435
11	17597331
11	17665156
11	17783824
11	17799821
11	18112506
11	18736815
11	18793736
11	18837746
11	18877236
11	18901309
11	18986967
11	18994161
11	19048897
11	19070395
11	19106107
11	19130323
11	19258975
11	19261950
11	19264144
11	19315376
11	19538565
11	19586684
11	19601329
11	19697337
11	20012753
11	20353079
11	20362007
11	20508021
11	21489956
11	21525858
11	21689189
11	21701794
11	22230689
11	22246392
11	22274882
11	22471755
11	22569889
11	22862490
11	22922875
11	22928486
11	22935132
11	22936679
11	22938672
11	22978135
11	22986547
11	23111446
11	23115650
11	23210562
11	23860850
11	23861045
11	23862915
11	23868940
11	24233537
11	24405606
11	24681678
11	24949164
11	25164854
11	25233734
11	25390337
11	25418646
11	25564998
11	25609308
11	25809429
11	26292398
11	26318427
11	26401182
11	26432209
11	26529545
11	26947220
11	27204930
11	27391026
11	27486790
11	28480527
11	28715531
11	28795148
11	28894532
11	28896838
12	1876094
12	2622446
12	3002955
12	3718002
12	3818747
12	4782655
12	6740434
12	6780586
12	7096267
12	7166455
12	7206728
12	7721020
12	9064481
12	9927899
12	10664514
12	10986121
12	12546960
12	13662215
12	14050715
12	15211893
12	15310885
12	15342492
12	16142930
12	17303923
12	17330879
12	17393002
12	17393805
12	17531109
12	17563241
12	17599048
12	17782945
12	18621400
12	18858100
12	19347104
12	19792059
12	19841451
12	19913504
12	20009778
12	20085017
12	20812665
12	21261212
12	21433216
12	21756676
12	21831694
12	21870780
12	21893056
12	22395461
12	22454705
12	22460653
12	22598872
12	22602303
12	23253827
12	23381698
12	23489839
12	23935552
12	23950723
12	23969439
12	24058420
12	24184592
12	24337457
12	24600619
12	25175799
12	25199001
12	25226092
12	27064991
